model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
BMW,161729,100,diesel,brown,suv,True,True,False,False,False,False,True,117
BMW,175485,140,diesel,white,suv,True,True,False,True,True,True,True,140
BMW,148769,135,diesel,black,suv,True,False,False,True,False,False,True,140
Nissan,171677,100,diesel,black,suv,True,True,False,False,False,False,True,117
Mitsubishi,167489,180,diesel,black,suv,True,True,True,True,True,True,True,147
BMW,52716,120,diesel,grey,suv,True,True,False,True,False,False,True,153
Nissan,145455,105,diesel,black,suv,False,False,False,True,False,True,True,109
Mitsubishi,59883,190,diesel,brown,suv,True,True,True,True,True,False,True,216
Nissan,191958,100,diesel,grey,suv,False,True,False,False,False,False,True,101
Subaru,47417,230,diesel,black,suv,True,True,True,True,False,True,True,244
BMW,182391,190,diesel,black,suv,True,True,True,True,True,False,True,134
BMW,146529,110,diesel,white,suv,True,True,False,False,False,False,True,136
Nissan,80061,135,diesel,grey,suv,True,True,False,False,False,False,False,130
BMW,108628,140,diesel,black,suv,True,True,False,True,True,True,True,163
Nissan,145046,135,diesel,white,suv,False,False,False,False,False,False,False,122
Mitsubishi,26128,160,diesel,white,suv,True,False,False,False,False,False,True,189
BMW,128281,135,diesel,black,suv,True,True,False,True,True,True,True,133
BMW,79569,100,diesel,black,suv,True,True,False,False,False,False,True,129
BMW,77356,105,diesel,black,suv,False,True,False,False,False,False,True,151
Mitsubishi,91975,155,diesel,grey,suv,True,True,False,True,False,False,True,156
BMW,180606,110,diesel,brown,suv,True,True,False,True,False,False,True,81
Mitsubishi,125864,190,diesel,grey,suv,True,True,True,False,False,False,True,176
SEAT,27264,140,diesel,white,suv,False,True,False,False,False,False,True,188
Nissan,119398,100,diesel,silver,suv,True,True,False,True,False,False,True,104
Subaru,150500,225,diesel,black,suv,True,True,False,True,True,True,True,153
Nissan,138122,85,diesel,silver,suv,True,True,True,False,False,False,True,114
Mitsubishi,150525,190,diesel,grey,suv,True,True,False,True,False,False,True,182
BMW,117115,135,diesel,black,suv,True,True,False,True,True,True,True,149
Nissan,89668,105,diesel,white,suv,False,True,True,False,True,True,True,138
Mitsubishi,96985,160,diesel,black,suv,True,True,False,True,True,False,True,181
BMW,104753,135,diesel,silver,suv,True,True,False,True,False,False,True,130
Mitsubishi,127082,190,diesel,black,suv,True,True,True,True,False,True,True,198
Mitsubishi,101042,225,diesel,black,suv,False,True,False,True,True,False,True,154
BMW,154812,135,diesel,black,suv,False,True,False,True,True,True,True,140
BMW,27253,190,diesel,grey,suv,True,True,False,True,True,True,True,206
BMW,72760,120,diesel,silver,suv,True,True,True,True,True,False,True,145
Mitsubishi,151480,190,diesel,black,suv,True,True,True,False,True,False,True,183
SEAT,25830,140,diesel,black,suv,True,True,False,True,True,True,True,186
Nissan,11429,85,diesel,black,suv,True,True,False,False,False,False,True,141
Mitsubishi,140084,280,diesel,blue,suv,True,True,True,True,False,True,True,209
BMW,56199,105,diesel,white,suv,False,False,False,False,False,False,False,137
Mitsubishi,100943,190,diesel,grey,suv,False,True,True,False,False,False,False,175
Nissan,89766,100,diesel,blue,suv,True,True,False,True,False,False,True,115
Nissan,187698,100,diesel,white,suv,False,True,False,False,False,True,True,99
Nissan,94545,100,diesel,black,suv,True,True,False,False,False,False,True,104
Mitsubishi,128550,280,diesel,black,suv,True,True,True,True,False,True,True,211
Toyota,110292,155,diesel,black,suv,True,True,True,True,False,False,True,163
Nissan,92869,105,diesel,black,suv,False,True,False,False,True,False,True,121
Mitsubishi,188067,230,diesel,grey,suv,True,True,True,True,True,True,True,188
Mitsubishi,41367,160,diesel,black,suv,True,True,False,False,True,False,True,207
BMW,140829,135,diesel,silver,suv,True,True,False,True,True,False,True,141
Nissan,135492,85,diesel,blue,suv,True,True,False,False,False,False,True,109
BMW,138259,160,diesel,blue,suv,True,True,True,False,True,False,True,91
BMW,73565,190,diesel,brown,suv,True,True,False,True,True,True,True,167
BMW,126248,140,diesel,grey,suv,True,True,False,False,True,False,True,145
BMW,107946,140,diesel,white,suv,False,False,True,False,False,False,True,154
Suzuki,90157,190,diesel,white,suv,True,True,True,True,True,True,True,221
BMW,66230,135,diesel,blue,suv,True,True,False,True,True,False,True,153
Mitsubishi,100304,230,diesel,black,suv,True,True,True,True,False,True,True,203
BMW,122543,190,diesel,white,suv,True,True,True,True,True,True,True,162
SEAT,27446,120,diesel,black,suv,True,True,False,True,False,False,True,183
Nissan,189552,120,diesel,black,suv,True,True,True,False,False,False,True,108
BMW,116893,135,diesel,silver,suv,True,True,False,True,False,True,True,133
Mitsubishi,155115,160,diesel,brown,suv,True,True,False,True,True,False,True,182
Nissan,127544,120,diesel,white,suv,False,False,False,False,False,False,True,90
Nissan,106800,105,diesel,blue,suv,True,True,True,True,True,False,True,119
BMW,132100,120,diesel,blue,suv,True,True,True,True,True,False,True,138
BMW,256418,110,diesel,grey,suv,True,True,False,True,False,False,True,73
BMW,213076,130,diesel,black,suv,True,True,False,False,True,False,True,106
Mitsubishi,161200,190,diesel,blue,suv,True,True,False,True,True,True,True,190
BMW,102056,135,diesel,black,suv,True,True,False,True,True,False,True,147
BMW,193144,100,diesel,grey,suv,False,True,False,False,False,False,True,117
BMW,167354,190,diesel,black,suv,True,True,False,True,True,True,True,139
Nissan,141120,105,diesel,grey,suv,True,True,False,True,False,False,True,118
SEAT,53113,120,diesel,black,suv,True,True,False,True,True,False,True,188
BMW,192904,105,diesel,beige,suv,False,True,False,False,False,False,True,110
BMW,90810,120,diesel,black,suv,True,True,False,True,False,False,True,122
BMW,101368,135,diesel,white,suv,True,True,True,True,True,True,True,163
BMW,155034,120,diesel,grey,suv,True,True,False,True,True,True,True,139
BMW,120395,140,diesel,black,suv,True,True,True,True,False,True,True,162
BMW,84304,140,diesel,brown,suv,True,True,True,True,True,False,True,165
BMW,136860,135,diesel,silver,suv,True,True,False,True,False,False,True,139
BMW,132245,100,diesel,blue,suv,True,True,False,False,False,True,True,111
Nissan,166020,130,diesel,black,suv,True,False,False,False,True,False,True,114
BMW,46409,135,diesel,silver,suv,True,True,False,False,False,False,False,151
BMW,248855,135,diesel,white,suv,False,False,False,True,False,False,True,126
BMW,123577,140,diesel,white,suv,False,True,False,False,False,False,True,147
SEAT,185936,140,diesel,red,suv,True,True,False,True,True,False,True,174
Mitsubishi,167199,180,diesel,white,suv,True,True,True,True,True,True,True,143
Mitsubishi,104680,190,diesel,blue,suv,True,True,True,True,True,False,True,189
Nissan,144341,100,diesel,blue,suv,True,False,False,False,False,False,True,98
Toyota,38919,190,diesel,black,suv,True,True,False,False,False,False,True,224
Nissan,87335,105,diesel,black,suv,False,True,False,True,True,False,True,128
Nissan,82406,100,diesel,black,suv,True,True,True,False,False,False,True,119
BMW,60529,135,petrol,black,suv,True,True,False,False,False,False,False,179
BMW,137468,135,diesel,white,suv,True,True,False,True,False,False,True,129
Mitsubishi,114520,190,diesel,black,suv,True,True,True,False,False,False,True,188
BMW,126655,135,diesel,grey,suv,True,True,False,False,False,False,True,123
BMW,166161,140,diesel,black,suv,True,True,False,True,True,True,True,152
Nissan,156657,100,diesel,grey,suv,True,True,False,False,False,False,True,102
Nissan,54723,85,diesel,brown,suv,True,True,True,False,False,False,True,119
Nissan,171831,100,diesel,white,suv,False,True,False,False,False,False,True,117
BMW,145533,140,diesel,black,suv,True,True,True,True,True,True,True,151
BMW,188195,135,diesel,white,suv,False,False,False,True,True,False,True,120
Nissan,119298,105,diesel,black,suv,False,False,False,True,True,False,True,112
Mitsubishi,95657,190,diesel,silver,suv,True,True,False,True,False,True,True,204
BMW,99369,135,diesel,silver,suv,True,True,True,True,True,True,True,132
BMW,165288,120,diesel,black,suv,True,True,False,True,False,False,True,127
Toyota,220471,155,diesel,black,suv,True,True,True,True,True,True,True,146
BMW,163236,135,diesel,blue,suv,False,True,True,True,False,True,True,126
Nissan,114794,105,diesel,silver,suv,False,False,False,False,False,False,False,74
BMW,91380,135,diesel,silver,suv,False,False,False,False,False,False,False,125
Mitsubishi,70592,230,diesel,blue,suv,True,True,True,True,True,False,True,198
Toyota,62779,280,diesel,black,suv,True,True,False,False,False,False,True,223
Nissan,165275,160,diesel,black,suv,True,False,False,True,True,False,True,120
Mitsubishi,91235,155,diesel,grey,suv,True,True,False,True,False,False,True,155
SEAT,90853,140,diesel,silver,suv,True,True,False,True,True,False,True,179
BMW,149057,110,diesel,green,suv,False,False,False,True,False,False,True,79
Nissan,75931,150,diesel,brown,suv,True,True,False,True,True,True,True,127
BMW,244321,110,diesel,black,suv,True,True,True,True,True,True,True,82
Mitsubishi,154036,230,diesel,black,suv,True,True,True,True,False,True,True,196
BMW,96062,135,diesel,blue,suv,True,True,True,False,False,False,True,132
Nissan,43657,135,diesel,grey,suv,False,False,False,False,False,False,False,116
Subaru,128629,225,diesel,white,suv,True,True,True,True,False,True,True,190
Mitsubishi,29556,190,diesel,grey,suv,False,True,True,True,True,False,True,189
Nissan,175799,120,diesel,white,suv,True,True,False,False,False,False,True,112
BMW,145047,230,diesel,blue,suv,True,True,True,True,True,True,True,149
Toyota,153695,280,diesel,white,suv,True,True,False,True,False,True,True,221
BMW,99278,100,diesel,brown,suv,True,True,False,False,True,False,True,128
Nissan,168996,100,diesel,brown,suv,False,False,False,False,False,False,True,76
BMW,79685,190,diesel,black,suv,False,False,False,False,False,False,False,10
BMW,75616,110,diesel,black,suv,True,True,False,False,False,False,True,146
Mitsubishi,55366,190,diesel,grey,suv,True,True,False,True,True,False,True,185
Nissan,194345,105,diesel,black,suv,True,False,False,True,False,False,True,113
Mitsubishi,216727,225,diesel,brown,suv,True,True,True,True,True,False,True,142
Nissan,88894,160,diesel,brown,suv,True,True,False,True,False,False,True,131
Mitsubishi,78211,190,diesel,black,suv,True,True,True,True,True,False,True,193
BMW,131694,140,diesel,white,suv,False,True,False,True,False,False,True,148
BMW,151971,110,diesel,black,suv,True,True,False,False,True,False,True,127
BMW,283612,110,diesel,black,suv,True,False,False,True,False,False,True,72
SEAT,136235,140,diesel,red,suv,True,True,False,True,False,True,True,179
Nissan,110778,150,diesel,black,suv,True,True,False,True,True,True,False,114
BMW,163203,135,diesel,brown,suv,True,True,False,True,False,False,True,120
BMW,192167,100,diesel,silver,suv,True,True,True,False,False,False,True,117
Subaru,134154,300,hybrid_petrol,black,suv,True,True,False,True,True,False,True,148
Nissan,80489,135,diesel,grey,suv,True,True,False,False,False,False,False,128
Mitsubishi,612,183,diesel,black,suv,True,True,False,False,False,False,True,222
Mitsubishi,350615,170,petrol,black,suv,True,False,False,False,False,False,True,59
BMW,176076,190,diesel,white,suv,True,True,False,True,True,True,True,160
BMW,163674,120,diesel,silver,suv,True,True,False,True,True,False,True,132
Subaru,125660,180,diesel,white,suv,True,True,True,True,True,False,True,162
BMW,113722,120,diesel,silver,suv,True,True,False,True,True,False,True,144
BMW,72592,135,diesel,black,suv,False,False,False,False,False,False,False,156
BMW,12541,120,diesel,brown,suv,True,True,True,True,False,False,True,136
Mitsubishi,152688,230,diesel,black,suv,True,True,False,True,False,False,True,203
BMW,163747,190,diesel,black,suv,True,True,True,True,False,False,True,150
Mitsubishi,109804,190,diesel,grey,suv,True,True,False,True,True,False,True,184
Mitsubishi,71161,190,diesel,white,suv,True,True,True,True,False,True,True,205
BMW,110963,120,diesel,black,suv,True,True,False,True,False,False,True,128
BMW,124700,120,diesel,red,suv,True,True,False,True,False,False,True,124
BMW,173627,120,diesel,black,suv,False,True,False,True,False,False,True,130
BMW,103626,120,diesel,grey,suv,False,True,False,True,False,False,True,124
Nissan,114674,135,diesel,white,suv,False,False,False,False,False,False,False,118
BMW,99886,120,diesel,blue,suv,True,True,False,True,False,False,True,144
Mitsubishi,205054,225,diesel,grey,suv,True,True,False,True,True,True,True,137
Nissan,129691,105,diesel,black,suv,False,True,False,False,True,False,True,132
SEAT,68668,140,diesel,black,suv,True,True,False,True,True,False,True,171
BMW,163341,120,diesel,black,suv,True,True,False,True,True,True,True,127
BMW,67127,105,diesel,blue,suv,True,True,False,False,False,False,True,142
Nissan,139295,100,diesel,black,suv,True,True,False,False,False,True,True,122
Nissan,81638,85,diesel,black,suv,False,True,False,False,False,False,True,114
Nissan,115466,100,diesel,black,suv,True,True,False,False,False,False,True,107
BMW,198866,230,diesel,silver,suv,True,True,False,True,True,True,True,135
Mitsubishi,203919,173,diesel,black,suv,True,True,True,True,True,False,True,103
BMW,99768,135,diesel,grey,suv,False,True,False,True,False,False,True,133
Nissan,130634,100,diesel,black,suv,True,False,False,False,False,False,True,59
BMW,195647,110,diesel,green,suv,True,False,False,True,False,False,True,84
Nissan,127905,120,diesel,white,suv,False,False,False,False,False,False,False,110
Mitsubishi,181159,225,diesel,brown,suv,True,True,False,True,True,False,True,130
BMW,108222,135,diesel,white,suv,False,True,False,True,True,False,True,152
BMW,150255,140,diesel,white,suv,True,True,False,True,True,True,True,151
Nissan,214888,85,diesel,silver,suv,True,True,False,False,True,False,True,110
Mitsubishi,158702,210,diesel,black,suv,True,True,False,False,True,False,True,130
BMW,187149,135,diesel,black,suv,False,True,True,True,True,False,True,129
Mitsubishi,60380,180,diesel,black,suv,True,True,True,True,True,False,True,170
Subaru,167595,155,diesel,black,suv,True,True,False,True,True,False,True,162
Nissan,145744,85,diesel,white,suv,False,True,False,False,False,False,True,100
BMW,80541,100,diesel,black,suv,False,True,False,False,True,True,True,119
BMW,148780,140,diesel,black,suv,True,True,False,True,True,True,True,156
BMW,174677,140,diesel,black,suv,True,True,False,True,True,False,True,156
Subaru,146042,210,diesel,black,suv,True,True,True,True,True,False,True,154
BMW,158638,135,diesel,silver,suv,False,True,False,True,True,False,True,137
BMW,169673,135,diesel,silver,suv,True,True,False,True,False,True,True,132
Mitsubishi,159649,155,diesel,blue,suv,True,True,True,True,True,True,True,130
Nissan,56899,85,diesel,brown,suv,True,False,False,False,False,False,True,130
BMW,184243,130,diesel,blue,suv,True,False,True,False,False,False,True,107
BMW,139829,100,diesel,brown,suv,True,True,False,False,False,False,True,130
Mitsubishi,238629,155,diesel,black,suv,True,True,True,True,True,True,True,87
BMW,137321,190,diesel,grey,suv,True,True,True,True,True,True,True,152
BMW,69173,135,diesel,grey,suv,True,True,False,True,True,True,True,144
Nissan,58189,100,diesel,black,suv,False,True,False,False,False,False,True,103
Subaru,154251,225,petrol,white,suv,True,True,False,True,True,True,True,134
BMW,108756,135,diesel,black,suv,True,True,False,True,True,False,True,149
Subaru,169215,180,diesel,white,suv,True,True,True,True,True,True,True,182
Nissan,88251,135,diesel,black,suv,True,True,True,True,True,True,True,135
Subaru,352167,155,diesel,grey,suv,True,True,False,True,True,False,True,132
